date,text,name,label,Segment,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Emoji
NaN,portion bedroom bathroom rented uncle dan around outside house small hills hiking trails led mountains overlooking hills massive imposing rock called big rock first saw big rock told one day i ll climb top it took liking new environment every time visited father weekends would always outside exploring adventuring always new places discover secluded region didn t venture far wilderness however danger coyotes mountain lions couple months since seventh birthday new important person would come life father picked us school one day took us house saw woman dark hair fair skin standing kitchen introduced soumaya would become stepmother father told would living us on first thought another friend temporarily staying father similar uncle dan doing father girlfriend shortly divorcing mother didn t even occur me couldn t understand it soon enough though realized soumaya was fact girlfriend together like father,Elliot Rodger,1,1,140,140,30,77.14,22.86,5,3.57,1.43,2.14,0,0,0,1.43,0,12.14,5,6.43,2.14,2.86,3.57,3.57,1.43,0,3.57,3.57,0,16.43,7.14,2.14,1.43,3.57,2.86,0.71,0,0.71,0,13.57,4.29,1.43,2.86,0.71,2.86,0,1.43,0,2.86,1.43,0,1.43,3.57,1.43,1.43,0,0.71,26.43,5.71,9.29,10.71,0.71,3.57,4.29,4.29,0.71,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-18,hard time accepting reputation world sometimes want earth see world rules,stair twitter archive,1,1,11,11,27.27,72.73,0,0,0,0,0,0,0,0,0,0,18.18,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,27.27,9.09,0,9.09,9.09,0,0,0,0,18.18,9.09,0,9.09,0,0,0,0,0,36.36,0,18.18,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-06-10,think don t care forever fate spiral 1 5 human years much changed small time friends at choice deplet ing collapsing eric like thought would ready ups downs fate forever good bad equal me lost highway downward spiral never end existence like infinity times itself passed thru much ever existence almost checkpoint zombies set mind cliff theory i ve we ve floated away halcyon zombies pay being nature know everything yet know nothing true god infinite memories thoughts perceivations purity come lot her pure pure happiness purpose existence hate love things hate everything love understand never ever zombie even wanted to nature entity soon live halcyons minds one thing made god things simple infinitely complicated hahahaha understand whatever everything god everything fate master probably last entry love self close second everlasting love goodbye,Dylan Klebold,1,1,133,133,28.57,72.93,27.82,9.77,3.01,1.5,0.75,0,0.75,0,6.77,0,15.04,1.5,3.76,9.77,0.75,4.51,3.01,0,2.26,3.76,5.26,0,9.77,0,0.75,1.5,11.28,8.27,3.01,0,1.5,0.75,27.82,8.27,2.26,1.5,3.01,9.77,0,2.26,0,0,0,0,0,3.01,0,0,3.01,0,18.8,2.26,3.76,12.03,0.75,2.26,0,0,0.75,2.26,0,0.75,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,kill yourself make world better place,William Atchison,1,1,6,6,16.67,83.33,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,16.67,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-27,hahaha thought said 7 5 feet first xd,stair twitter archive,1,1,8,8,12.5,87.5,12.5,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,37.5,0,12.5,0,0,0,12.5,12.5,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,12.5,0,0,0,12.5,0,0,12.5,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-05,stunned granted hardly watch football anymore pisses off romo really helped us relevant again,stair twitter archive,1,1,14,14,35.71,78.57,35.71,7.14,7.14,0,7.14,0,0,0,0,0,7.14,0,7.14,0,0,14.29,7.14,0,0,7.14,0,7.14,7.14,0,0,0,14.29,0,14.29,7.14,7.14,0,14.29,0,0,0,7.14,0,0,0,7.14,7.14,7.14,0,0,7.14,7.14,0,0,0,21.43,0,7.14,14.29,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-24,soul bone dry yet,stair twitter archive,1,1,4,4,0,100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,25,25,0,0,0,25,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-04-18,there's rules bad guy you type person want long keep realistic,Jeffrey Weise,1,1,11,11,9.09,90.91,18.18,9.09,9.09,0,0,9.09,0,0,0,0,27.27,9.09,0,27.27,0,9.09,0,0,0,0,0,0,27.27,0,0,18.18,9.09,0,9.09,0,0,0,27.27,9.09,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,0
2011-12-30,NaN,Adam Lanza,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,ever wonder go school besides getting so called education it s obvious stupid fucks think little deeper realize it society s way turning young people good little robots,Eric Harris,1,1,28,28,25,82.14,17.86,7.14,0,0,0,0,0,0,7.14,0,17.86,0,3.57,14.29,0,7.14,3.57,3.57,0,3.57,0,3.57,10.71,0,0,7.14,10.71,3.57,7.14,0,7.14,0,21.43,10.71,0,3.57,3.57,7.14,0,0,0,0,0,0,0,3.57,0,0,3.57,0,25,3.57,10.71,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-06,i looked much past couple years think reasons killed 1 injured 19 vaguely remember reading injuries inflicted limbs rarely fatal also remember complaining this when rifle misfires gotta stand 60 seconds waiting fire not describing this uncommon high quality ammunition hang fire using cheap cartridges massacre bullets likely full metal jacketed beyond that 9mm beretta cx4 storm innately particularly effective firearm difference velocity 9mm rifle 9mm pistol usually 15 best benefits 9mm rifle novice basically reduced recoil greater distance front rear sights allows faster accurate shots although inconsequential kimveer gill aiming poorly assume was,Adam Lanza,1,1,94,94,39.36,69.15,20.21,4.26,1.06,1.06,0,0,0,0,3.19,0,5.32,2.13,2.13,2.13,1.06,6.38,1.06,3.19,1.06,6.38,9.57,0,2.13,0,0,0,5.32,2.13,3.19,0,1.06,0,15.96,6.38,4.26,0,4.26,1.06,1.06,0,1.06,4.26,2.13,0,2.13,2.13,0,2.13,0,0,13.83,2.13,4.26,6.38,1.06,2.13,1.06,0,2.13,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-29,right xd idk man bought anything new since bo3 anything me gta 360 p,stair twitter archive,1,1,14,14,14.29,71.43,28.57,21.43,7.14,7.14,0,0,0,0,14.29,0,7.14,0,7.14,0,0,0,7.14,0,0,0,14.29,0,7.14,0,0,7.14,0,0,0,0,0,0,21.43,0,7.14,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,7.14,7.14,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-05,said,stair twitter archive,1,1,1,1,0,100,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-01-02,heard shots max heard shots felt pain max could feel warm blood rushing throat forcing lip's open shot air fell across face pavement random scarlet pattern coughed coppery flavored crimson body fluid closed eye's could feel stomach chest bullets still burned inside never thought bullets burning though never thought pain would like this flopped around ground like fish land pain clouding mind like fog engulfed him whimpered groaned pain caught glimpse morticia corner eye moving breathing pool blood steadily forming around motionless body max could feel pain hand's curled tight fist's black painted fingernails dug palm pain wounds made press harder cold bodies crashed steel surfaced bridge near him seconds passed could feel pain leaving him going peaceful now could hear nothing watched silent eye corpses pursued dropped like flies good others shattered ankles knee's slowed slug's living threw mean's guns,Jeffrey Weise,1,1,141,141,27.66,69.5,15.6,3.55,2.13,0,0,0,2.13,0,1.42,0,13.48,4.26,5.67,3.55,0.71,3.55,3.55,0.71,2.13,0,0,0,4.26,0,0,0,7.09,2.13,4.96,0,0,0,16.31,4.96,0.71,4.26,0.71,1.42,0.71,2.84,0,14.89,3.55,2.84,7.8,19.15,12.06,7.09,0,0,19.86,7.09,8.51,4.26,0,0,0.71,0,0,0,0.71,0,0,2.84,4.96,0,0,0,0,0,0,0,0,4.96,0,0,0
2011-11-05,serial killers lame everyone knows mass murderers cool kids,Adam Lanza,1,1,9,9,33.33,88.89,11.11,11.11,0,0,0,0,0,0,11.11,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,22.22,0,0,11.11,44.44,11.11,33.33,0,22.22,11.11,11.11,11.11,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,22.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-14,wanna wanna ghouuls they wanna wanna ghouls wanna fun,stair twitter archive,1,1,9,9,11.11,77.78,66.67,11.11,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,55.56,0,0,0,0,0,11.11,0,0,0,11.11,11.11,0,0,0,0,55.56,0,0,55.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,spent days trying figure want say crumpled dozens pieces paper disregarded even ideas thought could say might make people feel little bit better come realization really doesn t matter say nothing take away pain destruction caused absolutely loved parents reason kill them reason dislike kill try kill anyone thurston truly sorry happened gone back mind hundreds times changed one detail one small event never would happened wish could take full responsibility ac tions events pulled state deterioration self loathing didn t know existed sorry everything done become,Kip Kinkel,1,1,87,87,21.84,85.06,26.44,3.45,1.15,0,0,0,0,1.15,2.3,0,26.44,6.9,9.2,12.64,2.3,5.75,1.15,0,2.3,3.45,4.6,0,11.49,1.15,0,2.3,12.64,3.45,9.2,0,4.6,0,33.33,10.34,5.75,5.75,2.3,4.6,2.3,1.15,1.15,4.6,0,3.45,1.15,2.3,0,1.15,1.15,0,16.09,4.6,4.6,5.75,2.3,4.6,0,0,1.15,0,3.45,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-06-12,here s something chew today saw program discovery channel satellites radar aircraft stuff end show narrator said things made think damn advanced kick ass america awesome many things military would kick anyone s ass minute actually pride nation realized hey good things seeing here pros cons maybe that s people see pros that s control me see blind long alas realized yes human race still indeed doomed needs kick starts like me hell maybe even wipe cities map even fuckhead holding map great hmm thinking want humans dead maybe quote unquote civilized developed known of places earth maybe leave little tribes natives rain forest something hmm i ll think that eh done tonight reb,Eric Harris,1,1,114,114,21.05,71.05,23.68,11.4,2.63,2.63,0,0,0,0,8.77,0,10.53,1.75,3.51,6.14,0.88,8.77,0.88,0,0,0.88,0,3.51,5.26,0,0,2.63,6.14,3.51,2.63,0,1.75,0.88,18.42,6.14,1.75,2.63,6.14,0.88,1.75,0,1.75,5.26,4.39,0.88,0,3.51,1.75,0.88,1.75,0.88,12.28,1.75,4.39,6.14,0.88,2.63,1.75,0,0,1.75,0.88,3.51,1.75,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,virtually everyone egs lived died depression suicide murdered choice yours earth,stair twitter archive,1,1,11,11,45.45,72.73,18.18,18.18,9.09,0,0,9.09,0,0,9.09,0,18.18,0,18.18,0,0,0,0,0,0,0,0,0,18.18,0,0,0,18.18,0,18.18,0,9.09,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-11,know last name shadows lurk shadows darkest corners mind blue eyes glow darkness,stair twitter archive,1,1,13,13,38.46,61.54,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,23.08,7.69,0,0,0,0,0,0,0,23.08,23.08,0,0,7.69,7.69,0,0,0,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-09,brace yourself willy's coming,stair twitter archive,1,1,4,4,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0
2006-09-03,ya metal rulz randy rhoads rocked best ozzy guitarist time sucks guitarists today nothing compared greats past mood music ozzy osborne randy rhoads suicide solution cheasy poofs taste good september 04 2006 03 22 am ate cheasey poofs ya know cheese stick things like cheetos ah see power cheasy poof denied mood cheesy poof'ish music music just thinking cheesy poofs hee hee,Kimveer Gill,1,1,63,63,17.46,55.56,11.11,4.76,3.17,0,0,3.17,0,0,1.59,0,7.94,1.59,1.59,6.35,0,1.59,0,0,1.59,1.59,6.35,1.59,3.17,0,0,0,7.94,3.17,1.59,0,1.59,0,7.94,4.76,1.59,0,0,0,1.59,0,1.59,7.94,1.59,4.76,0,3.17,0,0,0,3.17,6.35,0,0,6.35,0,4.76,7.94,0,0,4.76,1.59,1.59,0,1.59,1.59,0,0,0,0,0,0,0,0,1.59,0,0,0
2016-09-08,honestly can't believe stupid humans are i seriously cannot believe and supposed superior species earth,stair twitter archive,1,1,15,15,46.67,86.67,40,6.67,6.67,6.67,0,0,0,0,0,0,40,20,6.67,33.33,0,6.67,0,6.67,13.33,0,0,0,6.67,0,0,6.67,26.67,13.33,13.33,0,6.67,0,26.67,13.33,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,6.67,0,0,0
2017-05-02,i'm means saying don't drugs i'm saying need rely mind altering substances creative cool,stair twitter archive,1,1,14,14,21.43,78.57,21.43,14.29,14.29,14.29,0,0,0,0,0,0,35.71,21.43,0,35.71,0,0,0,0,7.14,0,0,0,14.29,0,0,0,14.29,14.29,0,0,0,0,28.57,7.14,7.14,7.14,0,0,0,0,0,21.43,0,14.29,7.14,7.14,0,7.14,0,0,0,0,0,0,0,7.14,0,0,0,0,0,7.14,0,0,21.43,0,0,0,0,0,0,0,0,21.43,0,0,0
2016-10-27,like dead trees cold december nothing ashes remain,stair twitter archive,1,1,8,8,25,62.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-02-02,snap revenge society free exist timeless spaceless place pure happiness purpose life happy love equally happy much say goodbye almost happiness slavery real people gods slaves majority zombies know love superior didn t want jock hated happiness something infinitely better love loves me by way zombies smarter others manipulate like parents god god zombies pay arrogance hate fear abandoned distrust love that s think anymore know humanity almost over free proven fate everything purity halcyon deserve need love can t exist without other it s hard think might enough mind sometimes gets stuck things think human things try imagine happiness us something cannot even conceive toilet earth everything halcyon happiness ours notes me let humans suffer without knowledge everything,Dylan Klebold,1,1,119,119,34.45,78.15,25.21,12.61,3.36,1.68,1.68,0,0,0,9.24,0,18.49,3.36,1.68,15.13,0.84,0.84,3.36,0,2.52,4.2,0.84,0,15.13,0.84,0,4.2,21.85,15.13,6.72,0.84,4.2,1.68,22.69,6.72,1.68,1.68,5.04,5.04,0.84,0,3.36,1.68,0,0.84,0.84,5.88,0,0.84,5.04,0,5.88,0,1.68,3.36,0.84,2.52,0,0,2.52,1.68,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-08,way go andrew,stair twitter archive,1,1,3,3,0,66.67,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-20,would kill hear full 911 call library,stair twitter archive,1,1,7,7,14.29,100,28.57,0,0,0,0,0,0,0,0,0,28.57,14.29,0,14.29,14.29,0,0,0,0,14.29,14.29,0,28.57,0,0,0,14.29,0,14.29,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-18,fucking love this even looks like got done bench pressing 200 lbs thanks source,stair twitter archive,1,1,14,14,14.29,78.57,21.43,7.14,0,0,0,0,0,0,7.14,0,35.71,7.14,14.29,21.43,0,7.14,0,0,0,0,7.14,7.14,7.14,0,0,0,21.43,14.29,7.14,0,7.14,0,7.14,0,7.14,0,0,0,0,0,0,7.14,7.14,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-02,want go sleep permanently never wake up anywhere's better earth,stair twitter archive,1,1,10,10,20,70,20,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,10,0,10,0,0,0,0,0,0,0,10,10,0,0,0,0,20,0,0,10,0,10,0,0,0,0,0,0,0,20,20,0,0,0,30,10,10,10,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0
2011-09-05,someone fetish property rights,Adam Lanza,1,1,4,4,50,25,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,built mansion palisades would invited it james also went party pleasant time hanging noah one week father s new year father leave work week me sister max house three us lot fun together max took us universal studios father allowed drive big lexus bit jealous last time universal studios amusement park moved america mother took us universal city walk couple times never amusement park went rides including infamous jurassic park ride rejected going child father came back talked time universal studios suggested go six flags four us set next day six flags biggest amusement park i ve ever to awed gigantic roller coaster rides max father even little sister eager tackle largest roller coasters one scared mind max talked it nervously gave rides try ended,Elliot Rodger,1,1,125,125,24,76,18.4,6.4,4.8,1.6,3.2,0,0,0,1.6,0,10.4,0.8,8,1.6,0.8,3.2,0.8,0.8,0.8,2.4,4.8,0,14.4,6.4,0,0.8,8.8,5.6,3.2,1.6,0.8,0.8,6.4,0,0.8,0.8,0.8,1.6,0,1.6,0,0,0,0,0,0,0,0,0,0,30.4,12,5.6,12,0.8,1.6,5.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-01-04,instrument resurrection supposed freedom isn t open sky endless field found reside light salvation discovered right feel low ever have don t think it s big secret why really biggest disappointment downfall came supposed one thing lift grave i m continually digging myself nah never worthy saved y know don t know know i m retarded fuck ever believing things would change me i m starting regret sticking around should ve taken razor blade express last time around well whatever man maybe they ve got another shuttle comin around sometime soon ciao current mood drained current music strawberry fields forever john lennon,Jeffrey Weise,1,1,102,102,26.47,64.71,24.51,9.8,5.88,4.9,0,0,0,0.98,3.92,0,14.71,2.94,5.88,6.86,1.96,8.82,2.94,0,0.98,0.98,0.98,0.98,3.92,0,0,0.98,7.84,1.96,4.9,0,0.98,3.92,27.45,8.82,1.96,2.94,3.92,3.92,0,4.9,1.96,2.94,0,0.98,0.98,0.98,0,0,0.98,0,22.55,1.96,8.82,11.76,0,0,0.98,0,0,1.96,0.98,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-06,literally shook house hahaha literally like 5 seconds said loud there's zero thunder day,stair twitter archive,1,1,14,14,28.57,85.71,14.29,0,0,0,0,0,0,0,0,0,14.29,7.14,7.14,7.14,0,7.14,0,0,0,0,14.29,0,7.14,0,0,0,14.29,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,21.43,0,21.43,0,0,0,0,0,0,21.43,7.14,0,14.29,0,0,0,7.14,0,0,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,7.14,0,0,0
2011-09-12,guns i've got guns need flexes 9 biceps,Adam Lanza,1,1,8,8,0,62.5,12.5,12.5,12.5,12.5,0,0,0,0,0,0,37.5,12.5,12.5,25,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0
2017-06-06,want miss one it's going historic,stair twitter archive,1,1,6,6,16.67,100,33.33,16.67,0,0,0,0,0,0,16.67,0,50,16.67,0,50,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,16.67,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0
2017-02-06,throw td tommy,stair twitter archive,1,1,3,3,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-31,rt went trick treating block cheese one year even get house so pretended in,stair twitter archive,1,1,14,14,14.29,78.57,28.57,0,0,0,0,0,0,0,0,0,14.29,0,7.14,7.14,0,14.29,7.14,7.14,0,0,7.14,0,0,0,0,0,7.14,0,7.14,0,7.14,0,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,21.43,7.14,7.14,7.14,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-19,truly great quote every action create equal opposing reaction v mood music,Kimveer Gill,1,1,12,12,16.67,83.33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,16.67,0,0,0,0,0,0,33.33,25,0,0,0,0,41.67,0,16.67,0,0,16.67,8.33,0,0,8.33,0,8.33,0,0,0,0,0,0,8.33,8.33,0,0,0,8.33,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-07,die in fire,stair twitter archive,1,1,3,3,0,100,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-22,stfu,stair twitter archive,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-28,she'll anything way even means making deceased elderly man feel young again egs embermclain,stair twitter archive,1,1,14,14,28.57,78.57,28.57,14.29,7.14,0,0,0,7.14,0,7.14,0,21.43,7.14,0,14.29,7.14,14.29,0,0,0,0,0,0,14.29,0,0,7.14,0,0,0,0,0,0,28.57,14.29,7.14,0,7.14,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,21.43,0,0,14.29,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,0,0,0
2016-08-14,NaN,stair twitter archive,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,beyond words never seen beautiful girls looked like naked sight filled strong overwhelming emotions didn t know happening me first inkling sexual desire body traumatized childhood fading away ominous fear swept me stopped talking person sixth grade year came close felt dissatisfied insignificant indeed whole new world opened me idea prevail it still wanted live child never established proper friends pinecrest playdate one connor mother arranged turned disaster me mother father showed concern wasn t making friends still saw friends topanga didn t make big deal it consider sixth grade better year three years would spend middle school girls actually paid attention me knew didn t feel like completely invisible extremely shy girls could barely conversation them still interacted girls year would following year cool kids treated nicely despite reputation quiet kid always felt like,Elliot Rodger,1,1,135,135,25.93,81.48,20.74,5.93,4.44,3.7,0,0,0,0.74,1.48,0,13.33,2.22,8.89,2.22,1.48,4.44,2.22,0,1.48,1.48,3.7,0,14.81,2.22,2.22,5.93,11.11,5.93,4.44,2.22,0,1.48,19.26,5.93,1.48,3.7,0.74,4.44,0.74,1.48,0,7.41,3.7,0.74,2.96,2.22,1.48,0,1.48,0,20,2.22,5.19,12.59,2.22,2.22,0,0,1.48,0,0,0.74,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,neck father house stop me would kill too would much remember child dreams father dying woke crying mother would comfort tell dream could life resorted point one kill father felt sick stomach concluded would set day retribution time father country one business trips would risky try kill him might hesitate last second thought this truly feel sick felt shiver run me whole world become twisted wrong didn t want come this desperately wanted way out make feel confident mother provided better car drive santa barbara bmw 3 series coupe always wanted this since cared lot appearance asking parents upper class car ever since found car hierarchy students college drove better cars others one students,Elliot Rodger,1,1,114,114,18.42,87.72,24.56,6.14,2.63,1.75,0,0,0.88,0,3.51,0,20.18,7.02,7.89,6.14,5.26,2.63,2.63,0,0,3.51,4.39,0,9.65,6.14,0,0.88,12.28,5.26,7.02,2.63,2.63,0.88,27.19,7.89,3.51,7.89,2.63,3.51,1.75,1.75,0,3.51,0,0,3.51,4.39,1.75,2.63,0,0,18.42,7.02,4.39,5.26,4.39,4.39,1.75,0.88,0.88,0,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
